"Variable","Variable Label","Possible Values","Column Type","Column Name"
"UNDEMP1","Whether would like to work longer hours, at current basic rate of pay, given the opportunity","Yes, No","object","Whether_would_like_to_work_longer_hours_at_current_basic_rate_"
"UCREDIT1","Reason for claiming Universal Credit","Unemployed and looking for work, Not working because you were sick, injured or disabled, Not working because of being a lone parent for a child under, Not working because of caring for someone who was sick or di, Working but entitled to Universal Credit on top of your earn, For some other reason","object","Reason_for_claiming_Universal_Credit"
"TYSCH121","Employer of Work scheme","working for an employer, temporarily away from an employer, working for a voluntary organisation/charity, undertaking some other form of voluntary or community work, working for an environmental taskforce, in full-time or part-time study, temporarily away from full-time or part-time study, receiving help setting up as self-employed, on a project providing work experience or practical training, undertaking some other form of employment training, or some other situation not listed?, Did not know","object","Employer_of_Work_scheme"
"TYPINT1","Telephone or face-to-face interview","Telephone, Face-to-face","object","Telephone_or_facetoface_interview"
"TYEMPS1","Type of employment sought","Self-employment, Full-time employee, Part-time employee, Employee - no preference, Employee - time not stated, Full-time - no preference, Part-time - no preference, No preference - no preference, No preference - time not stated, Type of employment not stated, Looking for place on government scheme","object","Type_of_employment_sought"
"TTUSHR1","Total usual hours worked in main job (including overtime)","97 or more","object","Total_usual_hours_worked_in_main_job_including_overtime"
"TTACHR1","Total actual hours worked in main job in reference week","","int64","Total_actual_hours_worked_in_main_job_in_reference_week"
"TROPP111","Training or education offered by employer in last 3 months","Yes, education or training offered, No, not offered","object","Training_or_education_offered_by_employer_in_last_3_months"
"TEN11","Accommodation details","Owned outright, Being bought with mortgage or loan, Part rent, Rented, Rent free, Squatting","object","Accommodation_details"
"SUPVIS21","Responsible for supervising in 2nd job","Yes, No","object","Responsible_for_supervising_in_2nd_job"
"SUPVIS1","Responsible for supervising in main job","Yes, No","object","Responsible_for_supervising_in_main_job"
"SUMHRS1","Total actual hours worked in main and 2nd job","","float64","Total_actual_hours_worked_in_main_and_2nd_job"
"STATR1","Employment status in main job (reported)","Employee, Self-employed, Government scheme, Unpaid family worker","object","Employment_status_in_main_job_reported"
"STAT21","Employment status in 2nd job (reported)","Employee, Self-employed, Government scheme, Unpaid family worker","object","Employment_status_in_2nd_job_reported"
"START1","Whether could start work within the next 2 weeks","Yes, No","object","Whether_could_start_work_within_the_next_2_weeks"
"SOLOR1","Self-employed with or without employees (reported)","On own, with partner(s) but no employees, With employees","object","Selfemployed_with_or_without_employees_reported"
"SOLO21","Working alone or employees in second job (reported)","Alone or with partner(s) but not employ, With employees","object","Working_alone_or_employees_in_second_job_reported"
"SEX","Sex of respondent","Male, Female","object","Sex_of_respondent"
"SELF41","Self-employed status - 4","Paid salary or wage by employment agency, Sole director of owm ltd business, Running a business or prof practice, Partner in business or prof practice, Working for self, Sub contractor, Free lance work, None of above","object","Selfemployed_status__4"
"SELF31","Self-employed status - 3","Paid salary or wage by employment agency, Sole director of owm ltd business, Running a business or prof practice, Partner in business or prof practice, Working for self, Sub contractor, Free lance work, None of above","object","Selfemployed_status__3"
"SELF21","Self-employed status - 2","Paid salary or wage by employment agency, Sole director of owm ltd business, Running a business or prof practice, Partner in business or prof practice, Working for self, Sub contractor, Free lance work, None of above","object","Selfemployed_status__2"
"SELF11","Self-employed status - 1","Paid salary or wage by employment agency, Sole director of owm ltd business, Running a business or prof practice, Partner in business or prof practice, Working for self, Sub contractor, Free lance work, None of above","object","Selfemployed_status__1"
"SETRO031","Type of non-private organisation","Public company, plc, Nationalised industry etc, Central Gov,civil service, Local gov or council (inc police etc), University, etc, Health authority or NHS trust, Charity, voluntary org etc, Armed forces, Other kind of organisation","object","Type_of_nonprivate_organisation"
"SECTOR1","Whether work for private firm or business","Private firm or business or Ltd, Other kind of organisation","object","Whether_work_for_private_firm_or_business"
"SECJOB1","Whether had 2nd job in reference week","Yes, No","object","Whether_had_2nd_job_in_reference_week"
"SECJMBR1","Employment status in 2nd job (reported)","Employee, Self-employed, Status not stated, Changed jobs, No second job","object","Employment_status_in_2nd_job_reported"
"SCHM121","Work schemes","Work Club or Enterprise Club, New Enterprise Allowance, Work Experience, Work Trial, Work Programme, Training for Success, Steps to Work/Success, Training for Work, Get ready for work, None of these, Any other training scheme, Just 16 and non-response this time","object","Work_schemes"
"RESTME1","Length of time at address","Less than 12 months, 12 mths but less than 2 years, 2 years but less than 3 years, 3 years but less than 5 years, 5 years but less than 10 years, 10 years or longer","object","Length_of_time_at_address"
"RESMTH1","Months at this address","","int64","Months_at_this_address"
"RESBBY1","Whether respondent is baby","Yes, No","object","Whether_respondent_is_baby"
"RELHFU1","Relationship to head of family unit","Head of family unit, Wife or partner of head, Child of head","object","Relationship_to_head_of_family_unit"
"RELBUS1","Unpaid work for relatives business","Yes, No","object","Unpaid_work_for_relatives_business"
"REGWKR1","Region of place of work","Tyne & Wear, Rest of Northern region, South Yorkshire, West Yorkshire, Rest of Yorks & Humberside, East Midlands, East Anglia, Central London, Inner London (not central), Outer London, Rest of South East, South West, West Midlands Metropolitan, Rest of West Midlands, Greater Manchester, Merseyside, Rest of North West, Wales, Strathclyde, Rest of Scotland, Northern Ireland, Outside UK","object","Region_of_place_of_work"
"REGWK2R1","Region of place of work -2nd job","Tyne & Wear, Rest of Northern region, South Yorkshire, West Yorkshire, Rest of Yorks & Humberside, East Midlands, East Anglia, Central London, Inner London (not central), Outer London, Rest of South East, South West, West Midlands Metropolitan, Rest of West Midlands, Greater Manchester, Merseyside, Rest of North West, Wales, Strathclyde, Rest of Scotland, Northern Ireland, Outside UK","object","Region_of_place_of_work_2nd_job"
"REDYL131","Reason for leaving last job","You were dismissed, You were made redundant, You took voluntary redundancy, It was a temporary job which came to an end, You resigned, You gave up work for health reasons, You took early retirement, You retired (at or after state pension age), You gave up work for family or personal reasons, Education or training, You left work for some other reason","object","Reason_for_leaving_last_job"
