"Variable","Variable Label","Possible Values","Column Type","Column Name"
"qual_241","Whether Advanced RSA/OCR qualification obtained","No answer, No, Does not apply, Yes","object","Whether_Advanced_RSAOCR_qualification_obtained"
"qual_231","Whether Advanced Higher/Higher/Intermediate/Access qualifications (Scotland) obtained","No answer, No, Does not apply, Yes","object","Whether_Advanced_HigherHigherIntermediateAccess_qualifications"
"qual_221","Whether CSE obtained","No answer, No, Does not apply, Yes","object","Whether_CSE_obtained"
"qual_211","Whether GCSE/Vocational GCSE obtained","No answer, No, Does not apply, Yes","object","Whether_GCSEVocational_GCSE_obtained"
"qual_201","Whether Standard/Ordinary (O) Grade/Lower (Scotland) obtained","No answer, No, Does not apply, Yes","object","Whether_StandardOrdinary_O_GradeLower_Scotland_obtained"
"qual_21","Whether Diploma in Higher Education obtained","No answer, No, Does not apply, Yes","object","Whether_Diploma_in_Higher_Education_obtained"
"qual_191","Whether O-level or equivalent obtained","No answer, No, Does not apply, Yes","object","Whether_Olevel_or_equivalent_obtained"
"qual_181","Whether Access to Higher Education obtained","No answer, No, Does not apply, Yes","object","Whether_Access_to_Higher_Education_obtained"
"qual_171","Whether Certificate of 6th year studies (CSYS) or equivalent obtained","No answer, No, Does not apply, Yes","object","Whether_Certificate_of_6th_year_studies_CSYS_or_equivalent_obt"
"qual_161","Whether AS-level/Vocational AS-level or equivalent obtained","No answer, No, Does not apply, Yes","object","Whether_ASlevelVocational_ASlevel_or_equivalent_obtained"
"qual_151","Whether GNVQ/GSVQ obtained","No answer, No, Does not apply, Yes","object","Whether_GNVQGSVQ_obtained"
"qual_141","Whether NVQ/SVQ obtained","No answer, No, Does not apply, Yes","object","Whether_NVQSVQ_obtained"
"qual_131","Whether International Baccalaureate obtained","No answer, No, Does not apply, Yes","object","Whether_International_Baccalaureate_obtained"
"qual_121","Whether Welsh Baccalaureate obtained","No answer, No, Does not apply, Yes","object","Whether_Welsh_Baccalaureate_obtained"
"qual_111","Whether New Diploma obtained","No answer, No, Does not apply, Yes","object","Whether_New_Diploma_obtained"
"qual_101","Whether A-level/Vocational A-level/GCE in applied subjects or equivalents obtained","No answer, No, Does not apply, Yes","object","Whether_AlevelVocational_AlevelGCE_in_applied_subjects_or_equi"
"qual_11","Whether Degree Level qualification (inc. foundation, grad m-ship of a prof institute, PGCE, or higher) obtained","No answer, No, Does not apply, Yes","object","Whether_Degree_Level_qualification_inc_foundation_grad_mship_o"
"QRTR","Quarter that address first entered surve","JM (January to March), AJ (April to June), JS (July to September), OD (October to December), Does not apply, No answer","object","Quarter_that_address_first_entered_surve"
"PUBLICR1","Public or private sector (reported)","No answer, Private, Public, Does not apply","object","Public_or_private_sector_reported"
"PRXREL1","Type of proxy interview","Personal response, Spouse/Partner proxy, Other proxy, Child under 16, Does not apply, No answer","object","Type_of_proxy_interview"
"PREFHR1","Hours sought in new job","Longer, Shorter, The same, Don't know, no preference, Does not apply, No answer","object","Hours_sought_in_new_job"
"PERSNO1","Person number within household","No answer, Does not apply","int64","Person_number_within_household"
"OWNBUS1","Unpaid work for own business","No answer, Yes, No, Does not apply","object","Unpaid_work_for_own_business"
"OVRTME1","Rate at which overtime paid","Normal basic rate, More than normal basic rate, Less than normal basic rate, Don't know, Does not apply, No answer","object","Rate_at_which_overtime_paid"
"OOBEN1","Main reason those not in employment are claiming out-of-work benefits","Job seeker, Sick, injured or disabled, Lone parent, Carer, Claiming other out-of-work benefits, Claiming other benefits only, Not claiming any benefits, Does not apply, No answer","object","Main_reason_those_not_in_employment_are_claiming_outofwork_ben"
"NVQ111","What is your highest level of full NVQ/SVQ","Level 1, Level 2, Level 3, Level 4, Level 5, Other NVQ/SVQ, Don't know, Does not apply, No answer","object","What_is_your_highest_level_of_full_NVQSVQ"
"NUMOL51","Number of O-level, GCSE etc. passes already held","No answer, Fewer than five, Five or more, Don't know, Does not apply","object","Number_of_Olevel_GCSE_etc_passes_already_held"
"NUMAS1","Number of A/S level passes already held","One AS level, 2 or 3 AS levels, 4 or more AS levels, Don't know, Does not apply, No answer","object","Number_of_AS_level_passes_already_held"
"NUMAL1","Number of A-level /equivalent passes already held","No answer, One A-level or equiv, More than one, Don't know, Does not apply","object","Number_of_Alevel_equivalent_passes_already_held"
"NETWK21","Net weekly pay in 2nd job","No answer, Does not apply","object","Net_weekly_pay_in_2nd_job"
"NETWK1","Net weekly pay in main job","No answer, Does not apply","object","Net_weekly_pay_in_main_job"
"NAIDW111","Whether Welsh national identity","No answer, Not Welsh, Does not apply, Welsh","object","Whether_Welsh_national_identity"
"NAIDS111","Scottish National Identity","No answer, No, No, Does not apply, Yes","object","Scottish_National_Identity"
"NAIDO111","Whether other national identity","No answer, Not other national identity, Does not apply, Other national identity","object","Whether_other_national_identity"
"NATIDNI1","Whether Irish national identity","No answer, Not Northern Irish, Does not apply, Northern Irish","object","Whether_Irish_national_identity"
"NAIDE111","Whether Irish national identity","No answer, Not English, Does not apply, English","object","Whether_Irish_national_identity"
"NAIDB111","British national identity","No answer, Not British, Does not apply, British","object","British_national_identity"
"MARSTA1","Marital status","Single, never married, Married, living with spouse, Married separated from spouse, Divorced, Widowed, Currently or previously in civil partnership, Separated Civil Partner, Former Civil Partner, legally dissolved, Surviving Civil Partner, partner died, Does not apply, No answer","object","Marital_status"
"MANAGER1","Managerial status (reported)","No answer, Manager, Foreman or supervisor, Not manager or supervisor, Does not apply","object","Managerial_status_reported"
"MANAG21","Managerial duties in 2nd job","No answer, Manager, Foreman or supervisor, Not manager or supervisor, Does not apply","object","Managerial_duties_in_2nd_job"
"MAINMS1","Main method of looking for work (self-employment)","Advertise in newspapers or journals, Answer ads in newspapers and journals, Look for premises or equipment, Seek any kind of permit, Try to get loan, other financial backing, Do anything else to find work, Does not apply, No answer","object","Main_method_of_looking_for_work_selfemployment"
"LOKM1131","Reason for looking for another job - 3","Present job may come to an end, Present job to fill time before finding another one, Pay unsatisfactory in present job, Journey unsatisfactory in present job, Wants longer hours than in present job, Wants shorter hours than in present job, Other aspects of pres job unsatisfactory, Respondent wants to change occupation, Respondent wants to change sector, Other, Does not apply, No answer","object","Reason_for_looking_for_another_job__3"
"LOKM1121","Reason for looking for another job - 2","Present job may come to an end, Present job to fill time before finding another one, Pay unsatisfactory in present job, Journey unsatisfactory in present job, Wants longer hours than in present job, Wants shorter hours than in present job, Other aspects of pres job unsatisfactory, Respondent wants to change occupation, Respondent wants to change sector, Other, Does not apply, No answer","object","Reason_for_looking_for_another_job__2"
"LOKM1111","Reason for looking for another job - 1","Present job may come to an end, Present job to fill time before finding another one, Pay unsatisfactory in present job, Journey unsatisfactory in present job, Wants longer hours than in present job, Wants shorter hours than in present job, Other aspects of pres job unsatisfactory, Respondent wants to change occupation, Respondent wants to change sector, Other, Does not apply, No answer","object","Reason_for_looking_for_another_job__1"
"LOOK41","Whether looking for paid work in last 4 weeks","No answer, Yes, No, Does not apply","object","Whether_looking_for_paid_work_in_last_4_weeks"
"LNGLST1","Health problems lasting or expected to last more than 1 year","Yes, No, Don't know, Refusal, Does not apply, No answer","object","Health_problems_lasting_or_expected_to_last_more_than_1_year"
"LLORD1","Landlord of accommodation","LA/ Council/ Scottish homes, Housing association/ charitable trust/ local housing company, Employing organisation, Another organisation, Relative of household member, Individual employer, Other individual private landlord, Does not apply, No answer","object","Landlord_of_accommodation"
"LKYT41","Whether looking for a place on a Government scheme in last 4 weeks","No answer, Yes, No, Does not apply","object","Whether_looking_for_a_place_on_a_Government_scheme_in_last_4_w"
"LKWFWM1","Main method of looking for work in the last 4 weeks (Government scheme)","Job Centre, Careers office, Job Club, Private employment agency, Advertise in newspapers etc., Answering adverts in newspapers etc., Studying situations vacant in newspapers/journals, Direct approach to employers, Ask friends relatives etc., Waiting for job application results, Looking for premises or equipment, Seek any permits for jobs, Try to obtain finance, Do anything else, Not looked in last 4 weeks, Does not apply, No answer","object","Main_method_of_looking_for_work_in_the_last_4_weeks_Government"
